,NodeID,PageRank
3636,402132,0.0008918987336735555
4779,502888,0.0008867637021297352
3103,357645,0.0008822045659092158
2652,3170,0.0008765257103212321
345,129210,0.0008765257103212321
3501,39364,0.0008728270602694021
5354,550293,0.0008665402696928313
1067,187455,0.0008653845094797245
6867,679723,0.000857288643046682
1285,20514,0.0008572126905210657
9728,905532,0.0008506384600470222
9408,882782,0.0008481801016204874
4098,441386,0.0008460280017432789
484,139291,0.0008460280017432788
1035,185067,0.0008387745186272602
6383,638031,0.0008354535336785005
9668,901020,0.0008235444485769312
3837,418155,0.0008191845430651773
5029,522190,0.0008171880433027293
6482,645609,0.0008065609511397101
7607,736915,0.000797087850136107
4375,466323,0.0007880174796254832
7349,717644,0.0007860480095467459
9305,874525,0.0007831356982598398
8721,832147,0.0007775435479257505
7253,71,0.0007544149670828418
8086,779382,0.0007516722367532897
5986,603849,0.0007463231067415002
8128,78244,0.0007419486549091938
1355,210170,0.0007239155624689772
9902,92604,0.0007122219086913176
1404,213432,0.0007040963774334216
747,161360,0.0006934290018353331
6201,621670,0.0006918435747135627
9267,871807,0.0006911197628053776
4669,494555,0.0006888193180860197
1369,211,0.0006885853290511145
1787,24340,0.0006868911525992141
4194,449181,0.0006836958729035872
2943,342537,0.0006800004080505463
9529,891714,0.000672472873908495
292,124755,0.0006647122972541986
5996,604596,0.0006639595899299646
9446,885605,0.0006607898827261201
1231,200987,0.0006587697871864322
5358,550365,0.0006568065388103077
7905,762917,0.0006561314655811736
1484,220242,0.0006542041444683656
5296,544669,0.0006541626022993056
7889,761488,0.0006463599080492816
5432,557124,0.0006353946455780102
3519,394956,0.0006352656464674768
1571,227011,0.0006272415756327826
6953,686721,0.0006251869321366589
9112,860578,0.0006247926808856907
997,182121,0.0006247008426880085
8710,831420,0.0006159748720500536
1812,245403,0.0006111743873310412
8787,837099,0.0006102970592131809
4926,514471,0.0006091945854014774
6122,614831,0.0006088120041889332
9885,915633,0.0006038165495079472
5421,556129,0.0005933943513207605
866,170728,0.0005920290684221416
5796,587935,0.0005859336401978684
9027,855235,0.0005808416928900465
1587,228196,0.0005783929315431396
9479,888032,0.0005777737049078205
5755,583330,0.0005756827475365404
2778,328238,0.0005713823716302611
5599,571440,0.0005702298469310169
4786,503917,0.0005661556972024078
6404,639662,0.0005659589146062427
2317,288723,0.0005618185240730728
1816,245628,0.0005486482831810927
2561,309540,0.0005480751800777321
4291,458892,0.0005455253230801021
196,116209,0.0005410638700250287
9465,887268,0.0005385374500176531
1358,210474,0.000536163053864262
6779,671193,0.0005340365231008893
1021,183501,0.0005308496497216545
107,10778,0.0005294312729326591
1065,187247,0.0005274648472169567
9889,915953,0.0005266180006295107
1392,212642,0.000525899540499834
5559,568104,0.0005231266611586731
4063,438491,0.0005189840845975188
9879,915376,0.0005165009711813025
7137,701326,0.0005104020809222954
2513,304786,0.0005104020809222954
9991,99379,0.0005103138684683908
5254,54147,0.000507859575971014
5510,564521,0.0005036687517736857
9340,877558,0.00047913715310915153
7402,721534,0.00047375440340805723
3049,352975,0.0004689293603758322
6306,630973,0.0004664327943692053
9031,855371,0.0004651105460246652
6382,637936,0.00046286636951927313
3207,367053,0.00045703966220054875
3611,400675,0.00045423023757269136
6970,687543,0.0004542063075997052
684,156950,0.0004538238042752674
3778,413309,0.000452900313575062
5624,573420,0.0004518897276129772
7743,749027,0.0004509983427943659
3139,360442,0.0004499416253082399
5700,579432,0.0004499416253082398
4067,439155,0.0004497385582024543
6005,60543,0.00044901149872263814
1933,257091,0.0004483012560394738
1442,216203,0.0004472544137920325
4227,452802,0.0004449663514005894
2998,347943,0.00044442464339560314
6347,635117,0.00044319279684127083
1467,218709,0.0004409803551324404
2347,291700,0.00043981322038669804
1116,191810,0.00043970717341162654
8620,824509,0.00043860606134837703
9946,96059,0.00043804533492063503
3209,367175,0.0004370371462125823
5570,569098,0.0004350297593056037
6014,605856,0.0004347377904350221
9971,97719,0.00043145609786920106
7169,704006,0.0004312528163209472
2118,272194,0.0004302612624751786
7621,738198,0.0004302394868289594
3864,42021,0.00042965835783557527
4096,441289,0.00042924048697017133
7879,76023,0.0004281053362704103
8722,832181,0.0004281053362704103
4782,503312,0.0004281053362704102
6646,659658,0.0004281053362704102
1444,216326,0.0004275529751454511
773,163436,0.0004270463270610279
5263,542053,0.00042683544635856597
642,15259,0.0004268354463585658
6272,628478,0.00042561961170538385
5189,535233,0.00042540531390605513
4677,495507,0.0004227217620711736
5542,566801,0.00041844407945320635
6227,624300,0.0004151342907958461
8056,776695,0.000414733987329467
4323,461576,0.00041049000395753526
2608,312725,0.0004102866503641791
1343,209111,0.0004088113123636094
7532,731591,0.0004070952335619351
7630,738994,0.00040672727355533405
6514,648441,0.0004055882198492837
407,133192,0.0004051497349534858
7477,726843,0.00040437457147385255
4361,465384,0.0004042106267589043
5197,536068,0.0004031954205007286
4364,465399,0.0004026246294567035
5076,526164,0.0004022147038563358
6507,648160,0.0004022147038563358
8230,790474,0.00040190685618992256
4123,443139,0.0004018781154400867
8779,836591,0.0004012047047948703
6592,654313,0.00040018467457168263
78,105322,0.0003992794161252222
3023,350096,0.00039913290990276437
9825,912166,0.0003969040797893285
6984,68843,0.00039572635074246404
9129,861812,0.0003955478257922242
6313,631906,0.00039531126756048556
761,162633,0.00039477683093359645
575,147159,0.0003918706617809957
3525,395244,0.000391577294332844
994,181922,0.00038943363917984036
2368,292934,0.0003892376941152729
728,159834,0.0003892376941152729
8735,832939,0.0003883681915334988
7802,75364,0.0003879581904047348
3901,424266,0.0003877387368093592
2286,286373,0.00038711166156396283
4261,455784,0.0003871116615639628
6534,650038,0.0003864668111471182
9319,875800,0.0003864668111471182
8032,774791,0.0003864668111471182
241,11958,0.0003864668111471182
2334,290693,0.0003864668111471182
6964,687219,0.0003864271880511535
8742,833388,0.00038589816096366473
9532,891946,0.0003853842162872471
5871,59462,0.00038538421628724707
9808,911239,0.0003845958130395792
7315,714987,0.0003845667851422762
5803,588614,0.00038429733353905155
7016,691178,0.00038419537927083554
735,160306,0.00038381887985769014
653,153744,0.00038288135262499106
5314,546581,0.0003824624211757803
5738,582219,0.00038205511597245686
1170,196253,0.00038205511597245686
6768,670277,0.00038205511597245686
4530,481245,0.0003818385000607045
9756,907510,0.0003811840788412104
5684,57791,0.000380694250760992
3107,357952,0.0003803704667635074
9122,861125,0.0003803180853991362
6506,647961,0.0003803180853991362
7450,724847,0.0003803180853991362
4058,438184,0.0003802548980750641
6924,684544,0.0003798218034698247
6199,621443,0.000378747845397852
8777,836461,0.0003785456473786953
7845,757118,0.0003778239241283314
7191,705657,0.0003773232548489686
8656,827100,0.000377152089616576
464,137553,0.0003771356760842727
5568,568813,0.00037627408416699543
8263,793999,0.0003759404131806252
8404,805946,0.00037557968324723875
6415,640693,0.00037545009206220903
8807,83884,0.00037512373027743986
778,163614,0.0003747993514254669
5824,590190,0.000374026966082005
2534,307844,0.00037354494312583336
9973,97759,0.0003733440794628799
9844,913201,0.0003733117507712155
1702,237149,0.00037157873651056875
3514,394621,0.0003704008680825068
5165,533368,0.0003680725718591515
2391,295021,0.00036807257185915145
3880,421658,0.00036807257185915134
252,120618,0.0003680725718591513
2648,316440,0.00036804220742833537
9114,860594,0.0003676945913888098
585,148036,0.0003676690015293991
4577,486006,0.00036737307995070957
1379,211547,0.000365705936333549
9187,86621,0.000365299773373917
1864,250139,0.00036529977337391696
7944,766583,0.0003650666627994175
6566,652552,0.0003649691200417483
5520,565303,0.00036476580613939875
563,146581,0.000364432312256316
1095,189997,0.000364432312256316
8554,819875,0.000363467660224694
9657,900256,0.0003634676602246939
6777,671067,0.000363303140084317
2945,342597,0.0003623679355308515
6371,637117,0.0003623679355308515
2568,309675,0.0003615559714875572
3657,403482,0.00036091559863130437
8935,848635,0.0003604923792031843
8522,817693,0.00035902595262432964
8773,835714,0.00035872867269360573
6633,658333,0.0003581028578328794
433,13505,0.00035810285783287934
9360,87899,0.00035810285783287934
9591,895872,0.00035742092417917904
2980,345509,0.0003567644484750903
9250,870811,0.00035641786039163184
674,155786,0.0003562930333953976
9303,874174,0.0003552190909727897
1253,202411,0.0003545590180977802
4011,434134,0.00035359446751761803
6169,618824,0.00035319555649517155
9097,859607,0.000352286008748453
3602,40033,0.0003515315204950628
7108,698995,0.0003513299801970743
2299,287318,0.00035069746530436754
9956,96828,0.0003506969816607981
4223,452525,0.0003506768208054992
3856,419645,0.00035065297912293243
408,133304,0.0003493386547455566
6575,653315,0.00034915899351722354
7868,759364,0.00034915899351722354
4844,509001,0.00034915899351722354
127,109447,0.0003489982602453296
9717,904602,0.00034780607098049696
2282,286245,0.00034738108572060283
9361,879017,0.0003470430717532069
9297,873774,0.00034601523986665467
9848,913335,0.0003450982982613936
7989,770228,0.0003450982982613936
5811,589120,0.0003450982982613936
8111,780880,0.0003448337943661891
6124,61510,0.00034469307272086256
2677,319508,0.00034438534453283385
6494,646796,0.0003439961500340053
7451,724907,0.0003436838921501992
8998,852687,0.00034365884127143136
1243,201953,0.0003430740006688864
9006,85372,0.00034284216721406285
6708,6658,0.00034279364612300567
2062,267401,0.0003422205790660558
5060,525184,0.00034152119453229203
227,118294,0.00034136201932669183
4320,46123,0.00034124163446803214
7199,706210,0.00033990576482564416
9442,885496,0.0003398815574920444
7665,742146,0.00033841732577710113
2236,282019,0.00033841732577710113
4789,504165,0.00033810646324296235
2095,270516,0.0003370898129103048
820,1673,0.000336697202200296
8417,807283,0.000336697202200296
8271,794371,0.000336697202200296
5899,596814,0.000336697202200296
3532,395949,0.000336697202200296
799,165459,0.00033669720220029595
7712,746615,0.000336314586661176
517,142187,0.00033538569117990314
7849,75753,0.00033465801352287867
923,17517,0.00033392985462210497
8326,798597,0.00033347232029660035
3106,357845,0.00033305222821140216
2683,320374,0.0003330128935209806
6328,632695,0.0003329751142318619
6874,680463,0.00033243804034101173
7210,707223,0.0003311473215593939
2298,287235,0.0003308417945891294
8709,831418,0.000330766076293671
6778,671110,0.00033042531708120414
3751,411227,0.00033042531708120403
31,102352,0.00033042531708120403
5711,580836,0.0003304253170812039
9011,854120,0.0003304253170812039
6772,670602,0.00033035861187768654
7724,747246,0.0003297008870614836
7475,726720,0.0003290031255778538
9207,867457,0.0003290031255778538
8885,844937,0.0003285036779960803
9830,912339,0.0003282769628207498
8955,850176,0.00032818446689538463
2527,306718,0.0003271769835573856
2581,310630,0.0003264694156497297
4634,491547,0.00032617931773833397
9803,9111,0.00032562706656082336
4028,435911,0.0003252908795402988
6929,684844,0.00032463978028738575
8597,823018,0.0003237020762761925
3714,407927,0.00032272162263120494
5425,556384,0.0003226147947403011
4218,452090,0.00032241340914968366
9084,858446,0.00032119882967264685
3581,39916,0.00032119882967264685
8738,833263,0.00032119882967264685
7192,705695,0.00032087802361532717
3955,429246,0.0003207598665524848
8587,822200,0.00032033485744547527
4066,43911,0.00032028409111336886
2519,305428,0.00032028409111336886
6450,64308,0.00032028409111336886
9785,909643,0.0003200582419489172
1692,236155,0.0003198294448225077
825,167833,0.00031976666995767416
445,13593,0.00031976666995767416
2448,299153,0.0003197539364085781
7624,738542,0.0003196740337258963
8638,825823,0.00031967403372589625
9930,95118,0.00031967403372589625
2603,31220,0.00031967403372589625
1624,230899,0.00031938280087162314
3765,412196,0.0003193333257950499
287,124446,0.0003193333257950499
129,109681,0.0003193333257950499
2470,300972,0.00031918060232249127
8129,782447,0.00031876892986468404
4355,464936,0.00031815039377066127
8079,778296,0.00031815039377066116
7318,715102,0.00031815039377066116
6070,609886,0.00031815039377066116
4056,438091,0.0003181503937706611
2068,268108,0.0003181503937706611
492,139972,0.0003181503937706611
2820,33210,0.0003181503937706611
2108,271199,0.00031795178654076266
688,157079,0.00031788124298049933
5067,525525,0.000317469534891395
6875,680677,0.000317469534891395
5941,600077,0.0003174695348913949
9655,900126,0.0003174695348913949
7510,72960,0.0003174695348913949
4943,51573,0.0003168428735705673
7539,732201,0.00031656416044917703
1036,185071,0.000315945754920718
1305,206454,0.00031561583262760845
6569,652671,0.0003155456785820097
1862,250114,0.00031542117683184433
4064,438493,0.0003148230028205788
4049,437464,0.0003146294959943975
7509,729526,0.0003131655935679733
6678,662806,0.00031312526981258583
5793,587644,0.00031294209382750054
9057,856637,0.0003126994171391035
319,127372,0.00031262983790838
5994,604497,0.0003125292160166124
6868,679725,0.0003124307465536775
4025,435615,0.00031243074655367743
3449,387527,0.0003123779063045743
6520,648867,0.00031209347929968127
9918,93804,0.00031209347929968127
2233,281877,0.0003120934792996812
7362,718657,0.00031202261086221716
1677,234944,0.00031194585999238535
1841,248362,0.0003117839597355637
4863,510612,0.00031142648369323044
8105,780537,0.00031142648369323044
5460,559008,0.00031142648369323044
2410,297023,0.00031142648369323044
7396,721116,0.00031142648369323044
2567,309655,0.0003114264836932304
3831,417832,0.00031135420404586166
6193,620805,0.000310688711892443
5888,595969,0.000310688711892443
5345,549827,0.000310688711892443
4808,505618,0.000310688711892443
8894,845568,0.0003104335495127071
5904,597322,0.00031041382307657223
4679,495600,0.0003101960482829515
5316,546829,0.0003101637558512198
2266,285042,0.0003101637558512198
9214,867923,0.0003100026625482259
3976,431594,0.00030964367663457814
9639,899071,0.00030925075117726775
2381,293994,0.00030894350185753903
243,119701,0.0003089272061710908
8756,834531,0.0003082198254678946
4176,447743,0.0003081461932461426
2350,291879,0.00030796057222677516
7429,723380,0.00030791602088794885
8135,783196,0.0003076596829698561
7779,751501,0.0003076114443512727
8432,808816,0.00030751719562508985
4565,484690,0.0003074349535532937
6835,676623,0.0003073109159348479
3227,368347,0.0003072616450431758
6498,647018,0.0003056847499340695
4614,489415,0.0003056241751762794
3761,411957,0.00030531691032170704
613,150062,0.00030480983119114387
2709,322822,0.00030473742801530166
3923,426078,0.00030467899973275915
9386,881208,0.0003044371663479314
7750,749291,0.00030422402569397204
9512,890675,0.00030401197310665615
171,11342,0.00030385260094665124
9947,96072,0.0003033434263160739
9872,914842,0.00030176451224634175
657,153967,0.00030075368355744693
4107,441852,0.0003007536835574469
5697,579169,0.00030061756101882334
1037,185271,0.0003004482635817545
2417,297289,0.0003002329576592609
4600,488181,0.0003002329576592608
2142,274064,0.00029960671030891016
471,13825,0.00029960671030891
4887,511777,0.0002993630056886576
6942,685944,0.0002990263221601688
9733,906024,0.0002989340751577422
4776,502809,0.0002988303441886121
8164,784981,0.0002983107347415706
3642,402493,0.00029808440987638967
3359,381320,0.0002979110037659371
501,140569,0.00029717511801944453
8443,809725,0.00029717511801944453
5280,543618,0.00029717511801944453
9667,900690,0.00029713905036369756
8180,786167,0.0002971390503636975
8664,827777,0.0002968005114771488
9988,99176,0.00029674655803727743
3829,417728,0.0002964681823595182
1763,241611,0.0002961689365796795
5323,547329,0.0002961689365796795
4938,515434,0.00029601635484570313
1258,203402,0.00029505651123075015
6039,607925,0.00029505469235246393
9530,891835,0.00029496188890824833
6870,679922,0.0002948603293804874
4150,445245,0.0002940272139496377
9203,867243,0.00029383800231784924
7795,753110,0.00029383800231784913
692,157394,0.0002936705792649999
9604,896419,0.0002934038420365571
2207,27924,0.00029340384203655693
6845,677723,0.0002930906792547221
2230,281234,0.00029290445387539563
5355,55030,0.0002929044538753956
8085,779319,0.0002929044538753956
1056,186630,0.0002929044538753954
384,132001,0.0002929044538753954
8686,829662,0.00029234288759481033
4255,455271,0.00029091835374017987
6177,619588,0.0002891895097981027
9859,914073,0.0002885258620533761
9001,852995,0.00028852586205337604
5077,526201,0.0002880008807941882
3182,363791,0.0002880008807941882
5246,540981,0.00028775179649211905
9199,867106,0.00028775179649211905
5840,591684,0.00028775179649211905
5956,601010,0.00028775179649211905
1473,219040,0.0002875511162213663
1210,199839,0.00028755039275141914
1446,21682,0.00028662579715969306
6545,650723,0.0002861581511848879
4017,434577,0.00028565471891584394
1869,250548,0.000285268231895329
8408,80626,0.00028489309148394665
2843,3339,0.0002848652098809411
9189,866428,0.00028459292484785386
6516,648543,0.00028455843906905723
1794,243947,0.00028455843906905723
8223,789565,0.00028434072773163396
9588,895633,0.00028335512147609085
715,159010,0.0002826800340934517
1927,256479,0.00028262892364601226
6827,675924,0.0002815526303714361
7055,69499,0.0002815526303714361
7310,714381,0.0002813224927739398
5176,534167,0.0002813102696914259
9085,858447,0.00028118574722443287
7656,741158,0.00028118329280774415
4567,484795,0.00028106258275435703
5703,579954,0.00028050111425766047
8376,803507,0.0002804187373506815
5161,532842,0.00028040395269555946
5101,528797,0.00028034302933019936
7464,725829,0.00027901762520818693
9331,877041,0.000278800995959351
6979,688227,0.0002785614904126038
2412,297062,0.0002784108254456767
8866,843827,0.0002780307838386791
6625,657800,0.00027769846646718416
0,0,0.0002776148468011812
2687,321004,0.0002774502298515556
8944,849286,0.0002773948272876273
9330,87685,0.00027718941964471124
727,15981,0.00027710040209521814
1902,254340,0.00027710040209521803
6085,610980,0.000276622657501733
4891,512267,0.00027604470174353766
5918,598143,0.0002760447017435376
6141,616288,0.0002760447017435376
9466,88747,0.0002760447017435376
9224,869022,0.0002757779244774837
4335,462745,0.00027514632998629565
6000,604734,0.0002748741180589992
5829,590768,0.00027487411805899914
6941,685695,0.00027483877013982037
387,132179,0.0002748365345954478
7186,705025,0.0002748365345954478
8132,78279,0.0002748365345954478
4543,482254,0.00027464197168772274
1996,262877,0.0002745067481051413
103,107219,0.00027439189027946676
6075,610105,0.0002734314058535505
7158,70280,0.000273304991324831
88,106,0.00027321343754840356
3788,414057,0.00027290930220139493
3143,360877,0.00027284226915966903
155,111687,0.0002727929538894213
8873,844281,0.00027265686173608475
312,126260,0.00027248518577779835
7238,708824,0.00027248518577779835
2098,270868,0.0002720449878564166
6327,632631,0.00027162744104469846
2159,274858,0.0002716274410446984
2559,30941,0.00027075059113023037
5057,525053,0.00027064096100678397
1979,261641,0.0002698104190336112
4310,460813,0.0002698037579405464
8820,839849,0.0002696805573793179
4136,444534,0.0002691738267728127
4641,492644,0.0002689826199362038
1154,194944,0.00026892341585358774
6694,66413,0.0002681260018583381
4274,457119,0.0002678202841532575
5555,567722,0.00026782028415325745
8329,798895,0.0002678202841532574
1665,233513,0.00026746083302892066
2953,342980,0.00026731782898061044
8713,8316,0.00026715098772986623
5892,596011,0.0002669424308423279
6706,665696,0.0002664599846499806
6241,625517,0.00026637518595150746
3229,368492,0.00026637518595150746
4408,46965,0.00026637518595150746
3702,407359,0.00026622017612907114
8343,799858,0.0002659969659761074
5887,595777,0.0002657355275373334
1626,23097,0.0002652918365202839
4506,479240,0.00026521975917800206
1984,261766,0.0002645565536626005
8647,826643,0.0002642109423037351
1025,183928,0.00026421094230373506
1000,18226,0.0002640559416151616
5204,536428,0.0002638230018631543
1041,185496,0.00026378326113358336
4280,458049,0.0002637832611335833
9299,873903,0.00026339864027302945
5535,566470,0.000263326782459772
7560,733704,0.0002633164345281361
831,168595,0.00026287270895379675
2008,263973,0.0002628048302873589
3944,428360,0.0002623993850520465
947,177313,0.00026227422185446693
1707,237684,0.00026211659561704793
6861,679271,0.00026155449221502194
2038,265970,0.00026075656013199163
1986,261961,0.000260315251484308
3071,354360,0.0002600252361017041
7292,713126,0.00025970403860431086
311,126127,0.00025938379045857687
7324,715540,0.00025937712481398085
9283,873015,0.0002593771248139808
569,146876,0.0002592745987590053
2724,323702,0.00025901442300458325
7878,760138,0.000258696034776687
7547,732741,0.00025852404411759824
9729,905625,0.0002583939640582296
134,110110,0.00025757594380171664
3874,420984,0.0002573757210497147
7711,746606,0.000256969111443837
710,158787,0.00025650154356683755
4051,437593,0.0002564184591333756
8532,818194,0.0002553788692766298
7281,712236,0.00025519711410706557
4213,451678,0.0002548494762753353
845,169642,0.00025470220808611744
7834,756374,0.000254576401336133
6570,652802,0.0002544640449325566
8958,850577,0.0002539213049129212
7598,736566,0.0002536393752577077
3804,415474,0.0002535977906503792
9099,859714,0.00025346212502143866
71,105019,0.0002531985411544402
4985,518617,0.0002530119647140937
2888,336829,0.00025247721929508695
3570,398415,0.00025205140544394636
7011,690847,0.00025173715497005803
6319,632357,0.00025173165369005173
707,158481,0.0002516474925649033
4306,460355,0.0002513489034490333
169,113400,0.0002512061816422068
6468,644602,0.0002508614932947497
2125,273089,0.00025081246048179554
6087,611114,0.00025078528318352416
2058,267226,0.0002506176620250715
2083,26933,0.00025032610548576654
3891,422974,0.00025032610548576654
4161,446437,0.00025021278595472294
6596,654643,0.00025021278595472294
8889,845263,0.00025006607046579565
8947,849435,0.00024977084813812507
8422,807990,0.00024977084813812507
6058,608928,0.00024977084813812507
945,177207,0.00024928651562902086
4804,505449,0.00024928651562902086
3264,372406,0.00024928651562902086
6771,670568,0.00024928651562902086
8987,852237,0.0002492865156290208
5470,560307,0.0002492865156290208
7010,69083,0.0002492865156290208
5405,55490,0.0002489925520008145
844,169564,0.00024899255200081443
6094,611735,0.0002486355593822096
4428,471046,0.00024844424112627764
4617,489707,0.00024844424112627764
9432,884459,0.00024813084497150395
79,105412,0.00024802712326213444
7754,749517,0.0002479512078166419
2492,302968,0.0002479333172399011
3806,415566,0.0002477948846849158
9238,869952,0.00024726304261831763
1314,207100,0.0002472598482817604
2995,347663,0.0002471537057440096
3379,382880,0.0002470803400994368
536,14396,0.00024681711478440613
5180,534380,0.0002467047414658487
8695,830292,0.0002460948223276664
2838,333340,0.0002460004064411543
6673,662101,0.0002460004064411543
1495,220712,0.00024589518363497565
6801,673406,0.0002458013438776844
2749,325667,0.0002455860759121785
423,134515,0.00024536696608195007
2593,311614,0.00024535898867492946
7821,755624,0.0002453405844414685
3716,408357,0.0002452841253511791
9289,873315,0.00024511452408708465
6781,671381,0.0002449329883462306
18,101006,0.00024489252218259667
1447,216840,0.0002447504368504631
4466,475179,0.00024475043685046304
4166,447063,0.00024475043685046304
2988,346783,0.00024475043685046304
2886,336806,0.00024475043685046304
8124,782223,0.00024475043685046304
6630,658225,0.0002443857696487377
6341,634569,0.00024434004518502744
4273,45703,0.00024398002293297383
6139,61622,0.0002439338571977717
3078,354993,0.0002437327816922527
4439,471701,0.00024332551033065994
3134,359896,0.00024327265677404387
6480,645427,0.00024289045363580885
6373,637227,0.00024282184268499668
201,11639,0.0002427108339086405
3884,422273,0.00024271083390864045
336,128806,0.00024271083390864045
1554,225400,0.00024271083390864045
1283,205032,0.00024263365713678603
6447,642998,0.00024257571353774235
9152,862955,0.00024244373614773975
8680,829088,0.00024238982679323744
8441,809579,0.00024238982679323744
2859,335098,0.00024216036271096028
2371,293064,0.00024214577342680915
4728,49944,0.00024200206923929594
964,179042,0.0002419508276545527
5339,548654,0.00024194457628975394
2645,316048,0.00024167000817602042
4353,464578,0.00024164768332739196
5260,541901,0.0002405024082206947
1402,213338,0.00024007009796990126
2631,314770,0.00023986346180439666
7534,731734,0.00023968792421801043
9716,904600,0.00023951767965786977
2854,334739,0.0002394941581396126
6477,645307,0.00023922920199318009
8398,805334,0.00023849197459397658
1483,220225,0.0002384668456872817
872,171149,0.00023815526245764954
5752,583041,0.0002376981732713462
1458,217375,0.0002375417307957415
2837,33320,0.0002374229296214803
1469,218920,0.00023630901987578857
2240,282343,0.0002362798153229532
6515,648523,0.00023621651695195252
9606,896597,0.00023607319109929551
2485,302301,0.00023536300440279504
6568,652640,0.00023504374577149696
5673,576648,0.00023493168969203706
8295,796190,0.00023459899655773665
4142,444796,0.0002341822266431141
2985,346268,0.0002340262459522272
3024,350590,0.00023400973464909959
2735,324745,0.0002337419705144671
2146,274257,0.00023373090868012748
991,181659,0.00023346959259371508
9555,893746,0.00023346959259371508
8607,823866,0.00023346959259371508
2999,347981,0.00023346959259371502
5322,54728,0.00023346959259371497
5402,554613,0.00023317220747828555
28,101999,0.00023317220747828544
4053,437699,0.00023317220747828544
4019,434871,0.00023317220747828544
2856,334882,0.00023317220747828544
2771,327794,0.00023317220747828544
6844,67751,0.00023317220747828544
8683,829224,0.00023317220747828544
5493,562644,0.00023317220747828544
3375,382471,0.0002330948796986125
1528,22310,0.00023290540320608825
7622,738420,0.0002329041101344629
5095,528234,0.00023281184690370917
5183,534822,0.00023227790154022631
5078,526202,0.0002319484598985336
2489,302618,0.00023188332417157535
614,150176,0.00023182356818534668
538,14456,0.00023182356818534668
6235,624959,0.0002316436912037778
3604,400359,0.00023127072696573948
9594,895995,0.0002310866615503065
1297,206007,0.00023078373955399495
5121,53051,0.00023026927199586202
2596,31180,0.0002300908689105236
9123,861157,0.00023002204240785316
4325,461659,0.00023002021170924196
3531,395810,0.0002295152497931922
4640,492643,0.00022913026775665823
2712,322958,0.0002289878945732818
8767,835328,0.0002286965863543385
8122,781983,0.00022855774220035315
6074,610103,0.0002284243629318776
7496,728585,0.0002283833345141567
9742,906682,0.00022828108381293776
530,143414,0.0002282602697431876
3302,376410,0.0002281565470310838
7139,701363,0.00022812852437714638
6133,615642,0.0002281285243771463
1429,215252,0.00022782041409324163
3827,417194,0.00022729521489898522
998,182247,0.00022725661851666172
4977,517918,0.0002271711171432986
9130,861899,0.000227094734141746
8185,786632,0.0002269161331406778
7801,753584,0.00022669042845977977
3647,4027,0.00022606327139205958
6877,680980,0.00022594709501209804
8931,848497,0.00022594709501209804
8205,788078,0.00022592984425458493
9615,897146,0.00022586521196915748
9994,99585,0.00022583133182640667
5239,540335,0.00022561836434736718
1073,18795,0.00022529958661325093
3718,408539,0.00022529958661325093
9186,86613,0.00022518589610115162
6350,635465,0.00022517184938316656
7741,748615,0.0002248089025856923
5115,530002,0.00022445934900525532
1459,217485,0.0002243307722094692
256,12108,0.00022432280731728136
3390,38359,0.00022431177458563997
