,NodeID,PageRank
376,131447,3.966416666666691e-05
377,131484,0.00023960274891774968
378,131599,6.229148148148163e-05
379,131626,3.975736842105257e-05
380,131664,7.572477272727311e-05
381,131936,3.258083333333327e-05
382,131994,3.116416666666661e-05
383,132,0.00017803447691197745
384,132001,0.0002216414393939406
385,132002,2.8897499999999938e-05
386,132029,4.489802910052904e-05
387,132179,0.00012193087912087956
388,132198,0.00013144699494949518
389,132224,4.549749999999993e-05
390,132334,2.903916666666661e-05
391,132393,2.7926071428571367e-05
392,132559,5.330309352927783e-05
393,132564,0.00011944975925866736
394,132584,5.678222222222223e-05
395,132653,3.116416666666661e-05
396,132769,0.00015504398679957865
397,13285,2.974749999999994e-05
398,132851,3.399749999999994e-05
399,132869,2.9361136363636304e-05
400,132905,3.521972222222216e-05
401,132920,3.770226190476186e-05
402,132977,5.0153750000000234e-05
403,133,3.572898148148141e-05
404,133035,5.445035087719294e-05
405,133087,5.73725000000002e-05
406,133180,3.3224772727272664e-05
407,133192,0.0002935748797141068
408,133304,0.00029576887445887436
409,133336,9.491416666666717e-05
410,133406,0.00015912396198830374
411,133420,3.9664166666667004e-05
412,133434,5.1906091408591594e-05
413,133539,0.00011305263185913079
414,133540,3.0809999999999944e-05
415,133679,5.658960526315826e-05
416,133746,3.994194444444438e-05
417,133820,3.612250000000001e-05
418,133877,3.975736842105257e-05
419,133880,2.842853448275856e-05
420,134,2.549749999999994e-05
421,134208,0.00011558485395429014
422,134337,7.82289814814819e-05
423,134515,0.0001339349667729941
424,134539,4.2497500000000174e-05
425,134679,4.4645851648351576e-05
426,134769,3.734846153846148e-05
427,134814,5.0921607142857104e-05
428,134860,3.161316484517298e-05
429,134949,7.508083333333336e-05
430,134964,6.439143939393984e-05
431,134965,2.9545119047618988e-05
432,135,3.4221184210526244e-05
433,13505,0.0008598560936047557
434,135182,3.399749999999994e-05
435,135232,4.0629491420557655e-05
436,135278,4.462250000000019e-05
437,135295,0.00014945583333333273
438,135470,6.107542207792245e-05
439,135538,3.258083333333327e-05
440,135584,2.6018972392637975e-05
441,135622,3.049749999999994e-05
442,135706,8.499750000000054e-05
443,13587,5.397640559732665e-05
444,135910,2.704295454545448e-05
445,13593,8.497994011423403e-05
446,136,2.549749999999994e-05
447,13603,7.149041497975756e-05
448,136144,3.021972222222216e-05
449,136155,2.6411478494623598e-05
450,136364,7.518980769230785e-05
451,136395,3.322477272727267e-05
452,136593,4.978596153846148e-05
453,136699,7.299050699300718e-05
454,136786,2.87667307692307e-05
455,136840,4.139886054421771e-05
456,137,2.549749999999994e-05
457,137136,8.493805944055963e-05
458,13714,3.6254786361063866e-05
459,137247,4.6361136363636405e-05
460,13734,0.00010703198001274141
461,137349,0.00012392206535400042
462,137449,0.00011231892857142913
463,137474,7.672118421052658e-05
464,137553,0.0002156681349206342
465,137594,4.413785087719325e-05
466,137744,3.5414166666666596e-05
467,137911,3.2035961538461483e-05
468,138,2.549749999999994e-05
469,138048,0.000105254444444445
470,13809,0.0001214144795805464
471,13825,0.00022407001082251187
472,138261,9.916416666666723e-05
473,138316,2.919315217391298e-05
474,138412,7.764739177489208e-05
475,138420,4.731416666666677e-05
476,138625,3.794699494949488e-05
477,138746,0.0006314345039682518
478,138754,0.00011049750000000076
479,138757,8.78308333333334e-05
480,139,2.549749999999994e-05
481,139143,3.4941944444444386e-05
482,139221,3.2035961538461483e-05
483,139279,0.00010257091269841315
484,139291,0.0007404960347625802
485,139383,7.578916666666706e-05
486,139414,0.00012177031746031828
487,139451,7.171331196581226e-05
488,139737,2.997118421052625e-05
489,139831,7.69367369326584e-05
490,139836,0.00010061811403508855
491,139866,0.00010737687062937099
492,139972,0.00011273255441926567
493,140034,3.4941944444444386e-05
494,140075,3.263036713286707e-05
495,140086,2.7858611111111042e-05
496,140186,2.9545119047618988e-05
497,140204,9.144944154216753e-05
498,140281,2.842853448275856e-05
499,140386,4.1890357142857355e-05
500,140416,3.049749999999994e-05
501,140569,5.383083333333355e-05
502,140777,4.910861111111106e-05
503,140823,0.00010295671498410112
504,140825,0.00025381694444444417
505,141,2.997118421052625e-05
506,141266,5.3830833333333414e-05
507,141277,0.00015304750555000628
508,141369,8.539037612971843e-05
509,141400,4.8164166666666736e-05
510,141401,8.499750000000048e-05
511,141417,3.2580833333333264e-05
512,141685,0.0001069834307359316
513,141906,9.066416666666721e-05
514,141978,0.0002842965810359221
515,142,0.00010525444444444504
516,142083,7.059787878787877e-05
517,142187,0.00031166416666666557
518,142218,0.00027512060606060557
519,14225,0.00011656892857142823
520,142303,2.6018972392637975e-05
521,142539,3.0219722222222155e-05
522,142726,7.032488095238126e-05
523,142740,3.021972222222216e-05
524,142917,5.155848579782812e-05
525,142932,8.155702380952421e-05
526,143029,3.216673076923071e-05
527,143115,9.52197222222226e-05
528,143215,6.392912393162405e-05
529,143404,0.00011839675654056158
530,143414,0.0001671978968253979
531,143418,3.3897499999999944e-05
532,143673,0.00010349750000000046
533,143674,3.352527777777771e-05
534,143747,3.764035714285732e-05
535,143826,3.4941944444444386e-05
536,14396,0.0005494156286549686
537,143984,3.049749999999994e-05
538,14456,0.00010302527777777815
539,144583,3.116416666666661e-05
540,144662,0.0008052204837615467
541,144669,3.203596153846147e-05
542,144678,7.856207431457469e-05
543,144776,3.422118421052626e-05
544,144917,4.0909587912088096e-05
545,145,9.916416666666693e-05
546,145200,3.494194444444438e-05
547,145205,0.00011144903508772023
548,145278,2.9545119047618988e-05
549,145289,3.2035961538461483e-05
550,145318,4.4386388888889114e-05
551,145597,5.045781746031764e-05
552,145654,0.00014874750000000043
553,14571,9.300551800697416e-05
554,145915,3.9869294871794795e-05
555,14592,0.0001274975000000003
556,145948,3.2580833333333264e-05
557,145999,0.0002006831293031436
558,146,5.066416666666666e-05
559,146139,7.747827682946118e-05
560,14619,0.00011220796365914859
561,146233,0.0001241988888888898
562,146571,2.842853448275856e-05
563,146581,0.0005989610360147909
564,146582,0.0001157264377289385
565,146744,9.916416666666718e-05
566,146777,3.691285087719291e-05
567,146781,5.655054928989137e-05
568,146805,3.563785087719292e-05
569,146876,0.00031606929929786464
570,146877,0.00016858083333333413
571,146879,3.604261278195482e-05
572,146952,0.00017785969336219415
573,147,3.2035961538461483e-05
574,147077,0.00010277705973808433
575,147159,0.00033379626142375984
576,147162,0.0002763016010159431
577,14722,4.67475000000003e-05
578,147296,7.733393438305932e-05
579,147371,0.00019046085157479767
580,147482,2.9971184210526256e-05
581,147536,8.025542323618431e-05
582,14791,5.2377841880342325e-05
583,148,0.00011918301587301669
584,148026,9.521972222222266e-05
585,148036,0.00040755381868131746
586,148037,2.889749999999993e-05
587,148050,6.799750000000031e-05
588,148055,9.27372741147746e-05
589,148141,2.7521309523809466e-05
590,148246,4.536762987013006e-05
591,148256,0.00011839675654056165
592,148408,8.128301078551121e-05
593,148484,0.00010352169063265808
594,148489,0.0001393652887972253
595,148930,3.612249999999996e-05
596,148934,3.124381860776433e-05
597,149,2.997118421052625e-05
598,149055,3.952405677655671e-05
599,149142,4.202430652680647e-05
600,149170,0.00011292825491759722
601,149383,3.3670576923076865e-05
602,149446,3.156892857142851e-05
603,149455,2.9361136363636304e-05
604,149480,9.74766666666671e-05
605,149484,0.00011881528871713156
606,149560,5.6191944444444544e-05
607,149752,5.455362244897968e-05
608,149760,2.9699204545454476e-05
609,149930,2.9971184210526256e-05
610,15,2.549749999999994e-05
611,150,2.549749999999994e-05
612,150061,3.665375000000001e-05
613,150062,0.00035935274891774776
614,150176,0.00010302527777777815
615,15018,0.0001050316112675784
616,15034,0.0001367046539571551
617,150432,0.0001323914393939396
618,150538,7.219725443659705e-05
619,150634,2.7858611111111042e-05
620,150654,0.00016396423976608178
621,151,2.9971184210526256e-05
622,151019,3.2035961538461483e-05
623,151110,0.007679039166666649
624,151156,6.341416666666697e-05
625,151230,9.349749999999983e-05
626,151330,0.00011006265444015507
627,151443,0.00013508678571428647
628,151522,0.00012668466930268083
629,151644,0.00014351932539682634
630,1517,3.5620842175066244e-05
631,151821,3.203596153846147e-05
632,151849,2.8897499999999938e-05
633,152,2.549749999999994e-05
634,152064,2.8153749999999944e-05
635,152163,2.9361136363636304e-05
636,15233,2.671178571428565e-05
637,15236,0.00024033955706574144
638,152376,0.0001038530137844617
639,152422,3.116416666666661e-05
640,152456,9.292990093240152e-05
641,152513,3.156892857142851e-05
642,15259,0.00039506733805667866
643,15281,3.4941944444444386e-05
644,152869,7.18611363636365e-05
645,152873,0.00028038926430294767
646,153,2.549749999999994e-05
647,153094,0.000255452857142856
648,153302,4.74975000000001e-05
649,153385,6.992011904761959e-05
650,153404,4.0961952214452134e-05
651,153428,7.933083333333363e-05
652,15345,0.0001607072274870017
653,153744,0.0003181776378446105
654,15375,3.553222222222215e-05
655,153819,9.608229532163801e-05
656,153927,3.549749999999993e-05
657,153967,0.00022447477272727367
658,154,2.549749999999994e-05
659,154082,4.21140413533834e-05
660,154396,7.035861111111109e-05
661,15453,0.00025952681096681003
662,15455,3.021972222222216e-05
663,154599,2.671178571428565e-05
664,154705,3.049749999999994e-05
665,154805,2.9971184210526256e-05
666,155,3.68308333333333e-05
667,155027,2.9545119047618988e-05
668,155161,7.861007309941536e-05
669,155242,7.22671123321127e-05
670,155396,0.00010200394311828581
671,155507,9.433182539682611e-05
672,15555,2.864564814814809e-05
673,155575,2.9971184210526256e-05
674,155786,0.0002900704964479949
675,155802,3.494194444444438e-05
676,156,2.549749999999994e-05
677,156324,5.610938811188817e-05
678,156398,3.722092995169075e-05
679,156401,9.536153508771968e-05
680,156638,4.5124435966642545e-05
681,156845,0.00014119194444444478
682,15686,3.156892857142851e-05
683,156886,4.2362579365079436e-05
684,156950,0.00018772743939698746
685,157,5.233960526315801e-05
686,157068,2.8153749999999937e-05
687,157076,0.00010385301378446165
688,157079,0.0002617378114821381
689,157085,2.6411478494623598e-05
690,157106,3.399749999999993e-05
691,157198,6.779511904761936e-05
692,157394,8.2994001670844e-05
693,157397,0.00010101276543631866
694,157460,3.3224772727272664e-05
695,157509,3.021972222222216e-05
696,157625,3.553222222222215e-05
697,157626,0.00011446020396270435
698,157662,2.974749999999993e-05
699,157700,4.674750000000008e-05
700,157781,5.545520676691742e-05
701,157971,3.966416666666695e-05
702,157972,4.84198901098902e-05
703,158,2.549749999999994e-05
704,158203,0.00010525444444444501
705,158318,6.799750000000026e-05
706,15834,4.180940476190469e-05
707,158481,0.0003268730773050123
708,158655,2.7132115384615325e-05
709,158705,3.116416666666661e-05
710,158787,0.00032885336404336364
711,158812,0.00019586334249084344
712,158902,2.9971184210526256e-05
713,158986,3.8224772727272894e-05
714,159,0.00011049750000000032
715,159010,0.00015819888888888952
716,159093,2.7521309523809466e-05
717,159102,2.7521309523809466e-05
718,15911,0.00010673293123543151
719,159118,3.399749999999994e-05
720,159204,0.00011298523230011846
721,159305,8.969486842105299e-05
722,159372,9.160861111111197e-05
723,15943,3.61225e-05
724,159433,2.9545119047618988e-05
725,159778,6.327527777777778e-05
726,159782,3.2035961538461483e-05
727,15981,0.00012280267399267453
728,159834,0.0003429596212121205
729,16,6.799750000000015e-05
730,160,2.549749999999994e-05
731,160009,2.7132115384615325e-05
732,160029,9.491416666666709e-05
733,160113,2.9361136363636297e-05
734,160299,4.481031565656565e-05
735,160306,0.0003133209543234538
736,160307,0.000260903344155844
737,160338,2.974749999999994e-05
738,160425,8.206179681429725e-05
739,160614,4.477765873015866e-05
740,161,3.323857142857136e-05
741,16101,0.0010835179451345713
742,161091,3.080999999999993e-05
743,161143,4.674750000000001e-05
744,161219,2.997118421052625e-05
745,161254,3.322477272727267e-05
746,161271,5.281892857142854e-05
747,161360,0.0006422093816855632
748,161448,0.00011663846320346382
749,161520,0.00011353321428571497
750,161690,0.0001435346194665561
751,161789,9.776880325814563e-05
752,161793,3.203596153846148e-05
753,162133,3.116416666666661e-05
754,162220,2.6018972392637975e-05
755,162316,3.3834820574162616e-05
756,162345,8.125605460723922e-05
757,162420,4.053596153846147e-05
758,162431,3.894126968993532e-05
759,162433,4.783460364927461e-05
760,16244,7.299050699300718e-05
761,162633,0.0005095044252591394
762,162636,0.00029794212481962354
763,162660,0.0003149697222222215
764,162667,2.7132115384615325e-05
765,162960,9.521972222222255e-05
766,163,7.122009531632189e-05
767,163075,0.0033245867865556887
768,163178,5.734532608695667e-05
769,163213,5.8384404761904795e-05
770,163242,9.241907842157883e-05
771,163298,5.486191847626071e-05
772,163426,2.8579917582417514e-05
773,163436,0.0010454974999999983
774,16347,5.383083333333367e-05
775,163517,3.714564814814809e-05
776,163524,6.855558080808103e-05
777,163542,2.7042954545454486e-05
778,163614,0.00013371004257438536
779,163735,0.00015724749999999915
780,163837,5.090868421052642e-05
781,163856,2.9971184210526256e-05
782,163998,4.910861111111105e-05
783,164,0.00011049750000000082
784,164036,9.382961233211272e-05
785,164052,7.246739468864481e-05
786,164147,0.00010804557692307751
787,164323,3.021972222222216e-05
788,164348,2.7858611111111042e-05
789,164610,3.0809999999999944e-05
790,164684,4.1003205083965896e-05
791,1648,6.557199494949505e-05
792,164995,0.00010758857933976429
793,165,2.549749999999994e-05
794,165007,0.0001232475000000009
795,165035,2.756442693809252e-05
796,165103,2.8766730769230707e-05
797,165113,0.0001339385016153435
798,165137,5.8304517543859754e-05
799,165459,0.00025664611271769187
800,165531,3.3224772727272664e-05
801,16563,3.399749999999994e-05
802,165663,2.7132115384615325e-05
803,16586,2.974749999999993e-05
804,165864,0.00010386952380952431
805,166011,2.997118421052625e-05
806,166222,3.46046428571428e-05
807,166341,2.689094262295076e-05
808,166669,6.230597953216367e-05
809,166776,6.177888528138565e-05
810,166902,8.714585164835171e-05
811,167,2.549749999999994e-05
812,167033,4.816416666666667e-05
813,16709,3.521972222222216e-05
814,167107,4.812369047619064e-05
815,167113,2.9971184210526256e-05
816,167232,0.0001241988888888898
817,167247,3.399749999999994e-05
818,167262,3.612249999999993e-05
819,167282,3.764035714285736e-05
820,1673,0.0002566461127176917
821,167423,0.00036131157116275404
822,167455,0.00022243563131313146
823,167469,5.619194444444476e-05
824,167720,4.295285714285735e-05
825,167833,8.497994011423403e-05
826,167912,7.719340643274887e-05
827,167927,3.563785087719292e-05
828,168,2.997118421052625e-05
829,168352,0.00010168873931623972
830,168472,6.861204556122756e-05
831,168595,0.0005824786190462191
832,168683,7.761059523809555e-05
833,168773,2.8316269689935265e-05
834,168798,3.399749999999994e-05
835,168893,4.03242045454545e-05
836,169,2.549749999999994e-05
837,169054,4.620262820512822e-05
838,169197,6.155810606060624e-05
839,169233,5.813142857142874e-05
840,169241,3.258083333333327e-05
841,169416,3.161316484517298e-05
842,169436,0.00013828596153846163
843,169551,4.307397907647918e-05
844,169564,0.00029932868148907586
845,169642,7.035861111111112e-05
846,169660,5.856732600732602e-05
847,169661,0.0001411919444444439
848,169673,4.851833333333355e-05
849,169825,2.9971184210526256e-05
850,169850,5.9407552910053065e-05
851,169877,7.971098509215452e-05
852,16991,3.612591122669904e-05
853,17,7.892560831426431e-05
854,170066,0.00017377834415584467
855,170088,2.8766730769230707e-05
856,170102,3.021972222222216e-05
857,170109,4.2497500000000336e-05
858,170194,5.3830833333333645e-05
859,170206,0.0002406284523809524
860,170319,0.00011874872341426772
861,17047,3.4941944444444386e-05
862,170472,3.15689285714285e-05
863,170568,3.599315217391298e-05
864,170617,0.0002126983390001818
865,170666,9.331000000000042e-05
866,170728,0.0005777951190476166
867,17093,0.00012392174999940807
868,17098,5.127799289891396e-05
869,170990,4.249750000000013e-05
870,171,2.549749999999994e-05
871,171147,4.2497500000000194e-05
872,171149,0.00012672717456520168
873,171288,0.00010073498765854089
874,171392,4.093124741200822e-05
875,171708,8.216416666666656e-05
876,171754,3.0219722222222155e-05
877,171919,5.186929487179494e-05
878,171933,3.080999999999994e-05
879,172,2.549749999999994e-05
880,172055,3.021972222222216e-05
881,17209,3.67581837606837e-05
